account-name,posten-id,posten-ersatz,posten-laufzeit,posten-verlängerung,posten-Kündigungsfrist,posten-beginn,posten-ende,posten-status,posten-preis-mrc,posten-preis-nrc,posten-name,posten-beschreibung,AltePostenIDExcel_DC1_REF,Gnom_ID,Netz,GW Kommentar
20028,100406,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100406_13794_V125109,G-OTFAY2IX,94.186.213.226/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100407,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100407_13794_V125109,G-Z08XFSAF,94.186.214.114/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100408,n/a,1,1,2,01.05.2022,,aktiv," 121,32 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Rommelstraße 07, 70376 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart",100408_13841_V11902_P21115,,,
20028,100409,n/a,1,1,2,01.05.2022,,aktiv," 242,63 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Breitscheidstraße 10, 70174 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart",100409_13841_V32817_P20604,,,
20028,100410,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100410_13841_V33395_P55079,G-U9CU4NAY,94.186.228.32/28,
20028,100411,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100411_13841_V33395_P55081,,,
20028,100412,n/a,1,1,2,01.05.2022,30.06.2022,aktiv-gekündigt," 35,00 € "," 50,00 € ",RIPE,RIPE Verwaltung v4 Netz,100412_13841_V33633_P55076,None,194.120.109.0/24,
20028,100413,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroInternet,"MetroInternet Breitwiesenstraße 19 70565 Stuttgart, Bandwidth: 50 Mbit/s",100413_13866_V7860_P14177,,,
20028,100414,n/a,1,1,2,01.05.2022,,aktiv," 40,00 € "," 50,00 € ",IP_26,"Öffentliches /26 IPv4 Netz, 62 Nutzbare Adressen",100414_13866_V124935_P56197,None,94.186.232.192/26,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100415,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100415_13866_V7860,G-XFCKC105,94.186.181.128/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100416,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100416_13886_V126454_P64213,G-JPQSFW78,94.186.185.192/29,
20028,100417,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100417_13886_V8405,G-7HOBE4CC,94.186.187.4/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100418,n/a,1,1,2,01.05.2022,,aktiv," 25,00 € "," 50,00 € ",MV,Connectivity+ BGP Router / VPN Router,100418_13997_V8305_P17180,,,
20028,100419,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroInternet,"MetroInternet Hallstrasse 25 70376 Stuttgart, Bandwidth: 1000 Mbit/s",100419_14002_V8084_P15649,,,
20028,100420,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100420_14002_V8249_P15653,G-598XUEUJ,94.186.185.232/29,
20028,100421,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100421_14002_V8084,G-OVDWFNC2,94.186.187.114/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100422,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Hallstrasse 25, 70376 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100422_14002_V12182_P20343,,,
20028,100423,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100423_14033_V12339,None,94.186.182.16/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100424,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100424_14033_V8342,None,94.186.187.96/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100425,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100425_14033_V124863_P55904,G-PQOK363F,94.186.228.28/31,
20028,100426,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100426_14063_V9709,None,94.186.187.68/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100427,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100427_14063_V8520,None,94.186.187.116/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100428,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100428_14063_V8332,None,94.186.187.130/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100429,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100429_14063_V8332,None,94.186.187.136/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100430,n/a,1,1,2,01.05.2022,,aktiv," 1,00 € "," 50,00 € ",IP_32,"Öffentliches /32 IPv4 Netz, 1 Nutzbare Adresse",100430_14063_V8332,None,94.186.195.9/32,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100431,n/a,1,1,2,01.05.2022,,aktiv," 1,00 € "," 50,00 € ",IP_32,"Öffentliches /32 IPv4 Netz, 1 Nutzbare Adresse",100431_14063_V8332,None,94.186.195.199/32,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100432,n/a,1,1,2,01.05.2022,,aktiv," 2,50 € "," 50,00 € ",IP_30,"Öffentliches /30 IPv4 Netz, 1 Nutzbare Adressen",100432_14114_V126131,G-I6JFQLN9,94.186.207.196/30,
20028,100433,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100433_14210_V125254_P61720,None,94.186.193.96/27,
20028,100434,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100434_14210_V125254_P61719,None,94.186.194.112/29,
20028,100435,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100435_14210_V125254,None,94.186.219.248/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100436,n/a,1,1,2,01.05.2022,,aktiv," 105,00 € ", -   € ,CrossConnect,CC to CMI / NET-5139 Equinix ID: 21298564 ,100436_14218_V124862_P55645,,,
20028,100437,n/a,1,1,2,01.05.2022,,aktiv," 105,00 € ", -   € ,CrossConnect,CC to GLH / NET-3082 Port 10 am PP:0105:1022737 - 20920913 1-176404026694 5389154,100437_14218_V124862,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100438,n/a,1,1,2,01.05.2022,,aktiv," 105,00 € ", -   € ,CrossConnect,CC to Gasline / NET-3082 Port 11 am PP:0105:1022737 - 20923408 1-176642175494 5389154,100438_14218_V124862,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100439,n/a,1,1,2,01.05.2022,,aktiv," 105,00 € "," 770,00 € ",CrossConnect,CC to TSG-AWS / ANXSUP-38535 Equinix ID: 21382714,100439_14218_V125714_P62441,,,
20028,100440,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100440_14243_V11731_P21057,G-QALGR49B,94.186.213.192/27,
20028,100441,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Wilhelmsplatz 11, 70182 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100441_14243_V11731_P21060,,,
20028,100442,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100442_14243_V125456_P62143,G-BW4Q5Q76,94.186.229.48/28,
20028,100443,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100443_14254_V124609_P55344,,,
20028,100444,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100444_14254_V124609,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100445,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100445_14254_V9654,None,94.186.183.156/31,
20028,100446,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100446_14254_V124609,G-EKFFD76X,94.186.214.88/31,
20028,100448,n/a,1,1,2,01.05.2022,,aktiv," 35,00 € "," 50,00 € ",RIPE,RIPE Verwaltung v4 Netz,100448_14297_V6695_P11771,None,193.84.178.0/24,Terrabit 
20028,100451,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100451_14297,G-737GUOIO,94.186.195.80/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100452,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100452_14297,G-W4LIKVDT,94.186.195.92/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100453,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Tränkestr. 6-8, 70597 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100453_14339_V125465_P61930,,,
20028,100454,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",IP_28,"Öffentliches /28 IPv4 Netz, 14 Nutzbare Adressen",100454_14339_V125465_P61931,None,94.186.231.96/28,
20028,100455,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100455_14339,None,94.186.167.254/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100458,n/a,1,1,2,01.05.2022,,aktiv," 1.313,55 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Im Pfädle 2, 71665 Vaihingen B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100458_14449_V12132_P55241,,,
20028,100459,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Neue Brücke 8, 70173 Stuttgart H1 B-Ende: Gropiusplatz 10, 70563 Stuttgart H1, Bandwidth: 10000 Mbit/s EAST",100459_14449_V34931_P56333,,,
20028,100460,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Neue Brücke 8, 70173 Stuttgart H2 B-Ende: Gropiusplatz 10, 70563 Stuttgart H2, Bandwidth: 10000 Mbit/s WEST",100460_14449_V34931,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100461,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Neue Brücke 8, 70173 Stuttgart H1 B-Ende: Gropiusplatz 10, 70563 Stuttgart H1, Bandwidth: 10000 Mbit/s EAST",100461_14449_V125384_P61784,,,
20028,100462,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Neue Brücke 8, 70173 Stuttgart H2 B-Ende: Gropiusplatz 10, 70563 Stuttgart H2, Bandwidth: 10000 Mbit/s WEST",100462_14449_V125384,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100464,n/a,1,1,2,01.05.2022,,aktiv," 86,27 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100464_14449_V125505_P61970,,,
20028,100465,n/a,1,1,2,01.05.2022,,aktiv," 59,31 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Neue Brücke 8, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart WEST",100465_14449_V125505,,,
20028,100466,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100466_14449,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100467,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100467_14449,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100468,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100468_14449,None,94.186.182.214/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100469,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100469_14449,None,94.186.182.224/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100470,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100470_14449,None,94.186.182.252/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100471,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100471_14449,G-2YWGV0QB,94.186.183.120/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100478,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100478_14529_V10387_P18697,None,94.186.219.32/29,
20028,100479,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100479_14529_V125979,None,94.186.219.190/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100480,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100480_14529_V124421_P55030,None,94.186.229.200/29,
20028,100481,n/a,1,1,2,01.05.2022,,aktiv," 331,32 € ", -   € ,AlienWave,"Bereitstellung ITU-TS Rec. G.694.2 Wellenlänge auf der Strecke: A-Ende: Kleiner Schloßplatz 13, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart EAST",100481_14568_V9468_P17246,,,
20028,100449,n/a,1,1,2,01.01.2021,31.08.2021,ausgelaufen-posten_ist_ausgelaufen," 292,06 € ", -   € ,MetroInternet,"MetroInternet Gerhard-Kindler-Str. 8, 72770 Reutlingen, Bandwidth: 1000 Mbit/s",100449_14297_V6188_P12644,,,
20028,100450,n/a,1,1,2,01.01.2021,31.08.2021,ausgelaufen-posten_ist_ausgelaufen," 292,06 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Gerhard-Kindler-Str. 8 72770 Reutlingen B-Ende: Neue Brücke 8, 70173 Stuttgart, Bandwidth: 1000 Mbit/s",100450_14297_V6188_P12646,,,
20028,100482,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Kleiner Schloßplatz 13, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s WEST",100482_14568_V10132_P20763,,,
20028,100483,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroInternet,"MetroInternet Kleiner Schloßplatz 13, 70173 Stuttgart, Bandwidth: 1000 Mbit/s",100483_14568_V11908_P55657,,,
20028,100484,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100484_14568_V11908_P55658,G-68DIOUGJ,94.186.213.136/29,
20028,100485,n/a,1,1,2,01.05.2022,,aktiv," 2,50 € "," 50,00 € ",IP_30,"Öffentliches /30 IPv4 Netz, 1 Nutzbare Adressen",100485_14568_V9468,None,94.186.181.68/30,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100486,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100486_14568_V9468,None,94.186.183.142/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100487,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100487_14568_V10132,G-WE85QNR3,94.186.212.220/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100488,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroInternet,"MetroInternet Sarweystr. 3, 70191 Stuttgart, Bandwidth: 1000 Mbit/s EAST",100488_14673_V10669_P20002,,,
20028,100489,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroInternet,"MetroInternet Sarweystr. 3, 70191 Stuttgart, Bandwidth: 1000 Mbit/s WEST",100489_14673_V10669_P20004,,,
20028,100490,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100490_14673_V10669_P20006,,,
20028,100491,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100491_14673_V10669_P20007,,,
20028,100463,n/a,1,1,2,01.01.2021,31.01.2021,ausgelaufen-posten_ist_ausgelaufen," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Mollenbachstr. 25, 71229 Leonberg B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1000 Mbit/s",100463_14449_V125503_P61968,,,
20028,100492,n/a,1,1,2,01.05.2022,,aktiv," 25,00 € "," 50,00 € ",MV,Connectivity+ BGP Router / VPN Router,100492_14673_V10669_P20008,,,
20028,100493,n/a,1,1,2,01.05.2022,,aktiv," 25,00 € "," 50,00 € ",MV,Connectivity+ BGP Router / VPN Router,100493_14673_V10669_P20009,,,
20028,100494,n/a,1,1,2,01.05.2022,,aktiv," 625,80 € "," 5.500,00 € ",MetroInternet,"MetroInternet Uhlandstraße 7/8 10623 Berlin, Bandwidth: 1000 Mbit/s",100494_14673_V11285_P20303,,,
20028,100495,n/a,1,1,2,01.05.2022,,aktiv," 2.316,40 € ", -   € ,MetroInternet,"MetroInternet Nickrischer Straße 18 02827 Görlitz, Bandwidth: 100 Mbit/s",100495_14673_V11286_P21051,,,
20028,100496,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Sarweystr. 3, 70191 Stuttgart H1 B-Ende: Gropiusplatz 10, 70563 Stuttgart H1, Bandwidth: 10000 Mbit/s",100496_14673_V12313_P21041,,,
20028,100497,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100497_14673_V33565_P54313,None,94.186.212.72/29,
20028,100498,n/a,1,1,2,01.05.2022,,aktiv," 370,75 € "," 470,80 € ",MetroInternet,"MetroInternet Wendenstrasse 21a-d, 20097 Hamburg-Hamm, Bandwidth: 100 Mbit/s",100498_14673_V125371_P61792,,,
20028,100499,n/a,1,1,2,01.05.2022,,aktiv," 582,85 € "," 1.174,80 € ",MetroInternet,"MetroInternet Hohenzollerndamm 183/184, 10713 Berlin, Bandwidth: 100 Mbit/s",100499_14673_V125647_P62375,,,
20028,100500,n/a,1,1,2,01.05.2022,,aktiv," 582,85 € "," 1.174,80 € ",MetroInternet,"MetroInternet Heinigstraße 26, 67059 Ludwigshafen am Rhein, Bandwidth: 100 Mbit/s",100500_14673_V125684_P62377,,,
20028,100501,n/a,1,1,2,01.05.2022,,aktiv," 2,50 € "," 50,00 € ",IP_30,"Öffentliches /30 IPv4 Netz, 1 Nutzbare Adressen",100501_14673_V125711_P62457,G-FXUEIJH9,94.186.212.4/30,
20028,100110,100112,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 100,00 € "," 50,00 € ",IP_24,"Öffentliches /24 IPv4 Netz, 254 Nutzbare Adressen",100110_12574_V2415_P7332,None,94.186.184.0/24,
20028,100217,100234,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 243,79 € "," 1.650,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Daimlerstrasse 9, 70839 Gerlingen B-Ende: Birkenwaldstrasse 44, 70191 Stuttgart, Bandwidth: 1.000 Mbit/s",100217_12936_V5135_P11885,G-W5K80VQ4,,
20028,100218,100233,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Birkenwaldstrasse 44, 70191 Stuttgart B-Ende: Augsburger Strasse 722, 70329 Stuttgart, Bandwidth: 1.000 Mbit/s",100218_12936_V5135_P11886,G-WTSS5HHS,,
20028,100220,100235,1,1,2,01.05.2022,,aktiv-wird_ersetzt," 243,79 € "," 1.650,00 € ",MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Daimlerstrasse 9, 70839 Gerlingen B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 1.000 Mbit/s",100220_12936_V9363_P17114,G-YU1GH24M,,
20028,100502,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100502_14673_V10669,G-FXMYK5R6,94.186.206.32/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100503,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100503_14673_V10669,G-GMASGZZQ,94.186.212.26/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100504,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100504_14673_V10669,None,94.186.212.64/29,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100505,n/a,1,1,2,01.05.2022,,aktiv," 2,50 € "," 50,00 € ",IP_30,"Öffentliches /30 IPv4 Netz, 1 Nutzbare Adressen",100505_14673_V10669,None,94.186.228.72/30,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100512,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Max-Lang-Straße 24, 70771 Leinfelden-Echterdingen B-Ende: DC1 RZ LEV1, Bandwidth: 1000 Mbit/s EAST",100512_14740_V125995_P63108,,,
20028,100513,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Max-Lang-Straße 24, 70771 Leinfelden-Echterdingen B-Ende: DC1 RZ LEV1, Bandwidth: 1000 Mbit/s WEST",100513_14740_V125995,,,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100514,n/a,1,1,2,01.05.2022,,aktiv," 10,00 € "," 50,00 € ",BP,BGP Routing,100514_14740_V125995_P63109,,,
20028,100515,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Eberhardstraße 69, 70173 Stuttgart B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100515_14811_V125413_P61912,,,
20028,100516,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroInternet,"MetroInternet Eberhardstraße 69, 70173 Stuttgart, Bandwidth: 1000 Mbit/s",100516_14811_V125413_P61913,,,
20028,100517,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",IP_27,"Öffentliches /27 IPv4 Netz, 30 Nutzbare Adressen",100517_14811_V125413_P61914,G-E8GRGR8Y,94.186.191.192/27,
20026,100518,n/a,1,1,2,01.05.2022,,aktiv," 20,00 € "," 50,00 € ",BF,BGP Routing mit Full Table,100518_14829_V126380_P63915,,,
20026,100519,n/a,1,1,2,01.05.2022,,aktiv," 1,50 € "," 50,00 € ",IP_31,"Öffentliches /31 IPv4 Netz, 2 Nutzbare Adressen",100519_14829_V32809,G-O88YVL8Q,94.186.213.10/31,Keinen korrespondierender DC1 Vertragsposten vorhanden
20028,100520,n/a,1,1,2,01.05.2022,,aktiv," 190,87 € ", -   € ,MetroEthernet,"Transparente Ethernetverbindung zwischen A-Ende: Fritz-Müller Straße 11-27, 73730 Esslingen B-Ende: Gropiusplatz 10, 70563 Stuttgart, Bandwidth: 10000 Mbit/s",100520_14883_V124882_P55860,,,
20028,100521,n/a,1,1,2,01.05.2022,,aktiv," 126,17 € ", -   € ,MetroInternet,"MetroInternet Fritz-Müller Straße 11-27, 73730 Esslingen, Bandwidth: 1000 Mbit/s",100521_14883_V124882_P55861,,,
20028,100522,n/a,1,1,2,01.05.2022,,aktiv," 5,00 € "," 50,00 € ",IP_29,"Öffentliches /29 IPv4 Netz, 6 Nutzbare Adressen",100522_14883_V124882_P55862,,,kein /29 im gw gnom zugeordnet
